DateTime,RealPower
2018-11-14 07:15:00,3677.3080000000004
2019-10-27 22:45:00,3327.0279999999993
2019-10-31 09:30:00,4429.414
2018-09-08 18:00:00,3354.79
2018-08-21 19:00:00,3977.1840000000007
2020-02-24 07:30:00,3424.1000000000004
2018-10-07 10:45:00,3284.1799999999994
2018-11-06 14:30:00,4961.436
2018-10-31 15:30:00,4894.446
2018-11-05 09:15:00,4560.664000000001
2018-10-23 05:00:00,3114.714
2018-11-18 12:15:00,3451.122
2019-11-22 17:15:00,4352.772000000001
2018-11-04 14:30:00,3609.093999999999
2018-12-14 04:45:00,3268.2800000000007
2018-09-03 22:15:00,2883.772000000001
2019-10-17 10:15:00,4644.066
2018-10-28 02:15:00,2773.9160000000006
2018-08-26 22:30:00,2908.3920000000003
2018-10-06 15:15:00,3581.9860000000003
2019-11-04 10:15:00,4672.638
2020-01-05 14:00:00,2951.9079999999994
2018-09-15 23:00:00,2847.373999999999
2019-11-27 01:45:00,2797.684
2019-10-31 17:30:00,4241.4
2018-12-09 13:15:00,3666.616
2019-11-02 12:00:00,3287.167999999999
2019-11-10 05:30:00,2709.156
2018-10-02 00:45:00,3047.9199999999996
2018-11-19 11:45:00,4973.602
2018-08-17 17:15:00,3976.504
2018-08-14 06:00:00,3401.6000000000004
2018-12-08 18:30:00,3986.6620000000003
2018-09-02 16:15:00,3094.6460000000006
2018-09-01 19:45:00,2968.2480000000005
2019-10-11 13:30:00,4434.1359999999995
2018-08-19 11:00:00,2834.588
2019-12-11 15:00:00,4499.016000000001
2018-09-19 09:45:00,4139.723999999999
2018-09-07 04:15:00,2942.3060000000005
2019-11-18 06:30:00,3437.4700000000003
2018-11-09 21:15:00,3516.4200000000005
2018-09-09 08:45:00,2702.7780000000002
2019-11-06 14:45:00,4723.414
2019-11-08 07:30:00,3565.672
2019-10-08 00:15:00,2912.8500000000004
2018-11-26 12:45:00,5011.965999999999
2019-10-18 03:00:00,2755.336
2018-12-14 13:30:00,4583.0160000000005
2018-10-16 19:00:00,4602.349999999999
2019-11-19 23:00:00,3581.0640000000003
2019-12-09 21:00:00,3919.909999999999
2018-10-09 02:45:00,2791.3320000000003
2019-10-12 01:00:00,2816.348
2018-12-12 16:15:00,4630.469999999999
2020-01-05 07:15:00,2430.4700000000003
2018-11-25 22:00:00,3673.822
2018-12-08 19:15:00,3926.702
2020-02-21 19:30:00,3913.4160000000006
2018-08-20 21:00:00,3750.2600000000007
2019-11-12 04:00:00,2865.0280000000002
2018-10-13 05:30:00,2702.186
2019-12-18 21:15:00,2838.5840000000003
2018-08-15 17:00:00,4189.13
2018-10-15 03:15:00,2850.08
2019-10-02 06:15:00,3456.312
2018-11-15 12:45:00,4852.873999999999
2018-08-19 03:00:00,2739.906
2018-10-14 23:00:00,3409.2559999999994
2018-10-01 21:00:00,4096.852
