,consumed_rate,generated_rate,marginal_rate
2019-05-13 01:00:00,214.3989388,149.8088065,419.9108933
2019-05-13 01:15:00,214.3989388,164.7835812,213.6394484
2019-05-13 01:30:00,204.7550808,168.5338856,607.8062043
2019-05-13 01:45:00,204.7550808,171.3387748,396.8357073
2019-05-13 02:00:00,274.8716111,186.2390494,379.3646102
2019-05-13 02:15:00,274.8716111,189.8153635,395.0879738
2019-05-13 02:30:00,274.8716111,201.5425866,483.0330028
2019-05-13 02:45:00,274.8716111,207.5023292,185.6105895
2019-05-13 03:00:00,311.4721272,219.2200305,551.5464914
2019-05-13 03:15:00,311.4721272,218.0870257,392.698338
2019-05-13 03:30:00,311.4721272,223.6910222,26.51063069
2019-05-13 03:45:00,311.4721272,215.8752644,646.5066434
2019-05-13 04:00:00,299.0856992,208.0250264,324.1501941
2019-05-13 04:15:00,299.0856992,209.8793163,407.2256114
2019-05-13 04:30:00,299.0856992,207.9537767,490.0637233
2019-05-13 04:45:00,299.0856992,198.5557845,676.4046897
2019-05-13 05:00:00,277.5116071,191.2036218,783.03032
2019-05-13 05:15:00,277.5116071,185.1262481,308.0021659
2019-05-13 05:30:00,277.5116071,186.7733536,617.4332963
2019-05-13 05:45:00,277.5116071,178.6377463,278.5748676
2019-05-13 06:00:00,262.0318349,173.0391673,440.6008499
2019-05-13 06:15:00,262.0318349,187.5365943,323.4500308
2019-05-13 06:30:00,262.0318349,189.1594917,184.2149243
2019-05-13 06:45:00,262.0318349,205.663634,371.4084553
2019-05-13 07:00:00,258.3382907,212.7735769,624.6752274
2019-05-13 07:15:00,258.3382907,194.3730732,691.1777493
2019-05-13 07:30:00,253.1785844,198.4872012,101.4646123
2019-05-13 07:45:00,258.3382907,199.9696017,183.5274365
2019-05-13 08:00:00,257.4916295,202.3736724,82.02647413
2019-05-13 08:15:00,253.7476367,196.5811286,235.3740972
2019-05-13 08:30:00,257.4916295,193.7319116,350.2795194
2019-05-13 08:45:00,257.4916295,198.0521942,51.34087255
2019-05-13 09:00:00,265.5171179,202.778751,115.4083852
2019-05-13 09:15:00,262.6564599,205.6219325,132.605427
2019-05-13 09:30:00,265.5171179,196.6209384,505.9158361
2019-05-13 09:45:00,265.5171179,195.8642585,373.4185101
2019-05-13 10:00:00,256.9262178,192.1759918,157.5173866
2019-05-13 10:15:00,256.9262178,189.0343635,583.5885733
2019-05-13 10:30:00,256.9262178,190.3045875,126.2193409
2019-05-13 10:45:00,256.9262178,190.6861995,24.3574869
2019-05-13 11:00:00,266.9275452,194.1175188,392.70999
2019-05-13 11:15:00,266.9275452,194.6990987,57.31339579
2019-05-13 11:30:00,266.9275452,196.0093464,386.7747618
2019-05-13 11:45:00,262.7907086,202.5282252,245.5911525
2019-05-13 12:00:00,283.9091312,202.6371255,28.63322202
2019-05-13 12:15:00,283.9091312,203.1303418,284.9714298
2019-05-13 12:30:00,283.9091312,208.5049325,313.8468231
2019-05-13 12:45:00,283.9091312,205.5852039,375.0072937
2019-05-13 13:00:00,289.9196308,210.0893347,249.2963298
2019-05-13 13:15:00,289.9196308,191.2742263,296.1192116
2019-05-13 13:30:00,289.9196308,189.8716357,553.259928
2019-05-13 13:45:00,289.9196308,178.7567313,358.6692682
2019-05-13 14:00:00,256.8058961,169.993946,155.3225071
2019-05-13 14:15:00,256.8058961,161.5283947,205.5061037
2019-05-13 14:30:00,256.8058961,153.3259876,29.96512831
2019-05-13 14:45:00,256.8058961,150.8603599,411.9192556
2019-05-13 15:00:00,196.2891061,131.799821,366.8493899
2019-05-13 15:15:00,196.2891061,117.5851752,306.6997951
2019-05-13 15:30:00,189.4029847,117.8963687,592.6827164
2019-05-13 15:45:00,196.2891061,129.2790535,600.6978954
2019-05-13 16:00:00,188.0406272,127.6584321,12.36333512
2019-05-13 16:15:00,193.6623272,138.5171754,244.6661601
2019-05-13 16:30:00,193.6623272,140.0473627,500.3777257
2019-05-13 16:45:00,188.0406272,141.2207559,384.7979374
2019-05-13 17:00:00,184.8510614,140.2062238,413.558995
2019-05-13 17:15:00,184.8510614,136.2571255,522.1386087
2019-05-13 17:30:00,178.7610286,138.6317479,304.1084119
2019-05-13 17:45:00,184.8510614,141.9063056,258.0387171
2019-05-13 18:00:00,189.2500325,141.8744574,93.21413473
2019-05-13 18:15:00,183.4668531,148.1731913,408.2639262
2019-05-13 18:30:00,189.2500325,142.074745,23.21007052
2019-05-13 18:45:00,189.2500325,145.9619962,602.3723729
2019-05-13 19:00:00,184.1758059,145.3836697,294.400165
2019-05-13 19:15:00,184.1758059,147.4591974,200.3136815
2019-05-13 19:30:00,184.1758059,146.9339332,481.9854316
2019-05-13 19:45:00,184.1758059,139.0072999,630.1511341
2019-05-13 20:00:00,176.4201376,139.4887895,123.1427177
2019-05-13 20:15:00,176.4201376,140.9522267,509.264965
2019-05-13 20:30:00,176.4201376,139.8433865,212.1412953
2019-05-13 20:45:00,176.4201376,140.8137011,328.1556566
2019-05-13 21:00:00,190.074147,149.9363112,719.9891458
2019-05-13 21:15:00,190.074147,150.9403864,64.47203114
2019-05-13 21:30:00,190.074147,148.5059189,368.0033286
2019-05-13 21:45:00,190.074147,153.1770112,576.3410089
2019-05-13 22:00:00,209.0361883,163.8707262,457.0088116
2019-05-13 22:15:00,209.0361883,170.6470545,426.68843
2019-05-13 22:30:00,209.0361883,170.1670124,53.966078
2019-05-13 22:45:00,209.0361883,173.8875908,458.635363
2019-05-13 23:00:00,207.2243635,176.0873401,181.4674609
2019-05-13 23:15:00,207.2243635,166.6372069,324.81521
2019-05-13 23:30:00,207.2243635,174.7274598,150.473086
2019-05-13 23:45:00,207.2243635,176.4957719,333.7074972
2019-05-14 00:00:00,226.2311841,186.5409049,115.1565671
2019-05-14 00:15:00,226.2311841,185.7838523,339.8601909
2019-05-14 00:30:00,220.027649,201.8026465,650.3975122
2019-05-14 00:45:00,226.2311841,201.8631163,290.7421849
2019-05-14 01:00:00,263.3060122,207.693157,196.9223107
2019-05-14 01:15:00,254.6418251,204.845081,228.7700408
2019-05-14 01:30:00,254.6418251,217.5544884,389.5056091
2019-05-14 01:45:00,263.3060122,238.9611532,665.3991336
2019-05-14 02:00:00,344.4126547,266.1909014,476.2947722
2019-05-14 02:15:00,344.4126547,275.1525681,455.6801632
2019-05-14 02:30:00,336.6324559,292.9398867,508.6741971
2019-05-14 02:45:00,344.4126547,300.791578,376.9551379
2019-05-14 03:00:00,379.3473888,300.4742621,268.6958405
2019-05-14 03:15:00,379.3473888,302.9302719,84.20318623
2019-05-14 03:30:00,379.3473888,300.6673501,442.0195741
2019-05-14 03:45:00,372.6945314,298.6850831,244.1890459
2019-05-14 04:00:00,368.5713435,292.1708091,423.8663735
2019-05-14 04:15:00,368.5713435,279.0408856,534.4406325
2019-05-14 04:30:00,368.5713435,273.2084862,523.5448762
2019-05-14 04:45:00,361.8155056,263.719005,413.5978229
2019-05-14 05:00:00,342.8921053,271.419492,77.97309307
2019-05-14 05:15:00,342.8921053,262.2781546,710.6207022
2019-05-14 05:30:00,336.1955093,250.5576031,610.1904106
2019-05-14 05:45:00,342.8921053,262.0690509,119.575442
2019-05-14 06:00:00,324.8636967,259.723017,295.0058848
2019-05-14 06:15:00,324.8636967,273.9471719,80.27640345
2019-05-14 06:30:00,330.2266965,262.8888194,108.4340119
2019-05-14 06:45:00,324.8636967,250.2678694,701.0125047
2019-05-14 07:00:00,288.4996184,243.5064532,671.1303334
2019-05-14 07:15:00,282.9678617,230.3052113,352.9960483
2019-05-14 07:30:00,282.9678617,231.443653,99.57537039
2019-05-14 07:45:00,288.4996184,229.133484,563.4399184
2019-05-14 08:00:00,275.6448152,229.430964,21.42918123
2019-05-14 08:15:00,271.4584537,219.6633213,710.2014825
2019-05-14 08:30:00,271.4584537,224.0631388,108.9376396
2019-05-14 08:45:00,271.4584537,223.8787492,371.711787
2019-05-14 09:00:00,274.0060793,222.184382,315.6438227
2019-05-14 09:15:00,274.0060793,218.2137383,123.3514631
2019-05-14 09:30:00,274.0060793,216.2609473,7.171933411
2019-05-14 09:45:00,274.0060793,216.5957073,133.7888357
2019-05-14 10:00:00,260.3046946,218.184421,398.2295311
2019-05-14 10:15:00,260.3046946,203.7312232,360.4827987
2019-05-14 10:30:00,263.3907018,207.9982599,428.6212459
2019-05-14 10:45:00,263.3907018,217.4742212,682.4284855
2019-05-14 11:00:00,263.1656408,216.8433588,143.4629411
2019-05-14 11:15:00,263.1656408,199.1326863,176.9909027
2019-05-14 11:30:00,259.7769883,202.6752554,102.1612505
2019-05-14 11:45:00,259.7769883,213.4476636,478.6533872
2019-05-14 12:00:00,287.2695037,217.1172643,63.45916564
2019-05-14 12:15:00,287.2695037,214.2306285,341.5993895
2019-05-14 12:30:00,287.2695037,219.8680657,739.5000622
2019-05-14 12:45:00,287.2695037,227.8203558,323.4445782
2019-05-14 13:00:00,317.9072784,246.0436478,673.9437456
2019-05-14 13:15:00,317.9072784,245.7439181,423.3451598
2019-05-14 13:30:00,316.9310477,237.0161948,410.271477
2019-05-14 13:45:00,317.9072784,235.0269649,476.6456425
2019-05-14 14:00:00,285.4635779,219.7317423,194.2798702
2019-05-14 14:15:00,285.4635779,210.4551106,280.3499422
2019-05-14 14:30:00,285.4635779,195.8672962,83.25053778
2019-05-14 14:45:00,285.4635779,183.8161445,170.4178335
2019-05-14 15:00:00,240.3509801,176.3969089,128.9179849
2019-05-14 15:15:00,239.3555598,165.7939054,382.8558144
2019-05-14 15:30:00,239.3555598,159.4665929,435.4626866
2019-05-14 15:45:00,240.3509801,156.0993595,66.41332806
2019-05-14 16:00:00,207.4650241,149.8826689,100.5404547
2019-05-14 16:15:00,207.4650241,144.8102823,503.1734909
2019-05-14 16:30:00,207.4650241,146.4523655,273.1578
2019-05-14 16:45:00,207.4650241,138.59464,517.1871621
2019-05-14 17:00:00,211.8549467,145.4566496,488.4006219
2019-05-14 17:15:00,211.8549467,159.5451109,294.5136231
2019-05-14 17:30:00,211.8549467,172.9788781,339.1408005
2019-05-14 17:45:00,211.8549467,164.8855877,210.7211756
2019-05-14 18:00:00,214.5807844,174.1598688,46.75947067
2019-05-14 18:15:00,214.5807844,169.2508171,254.6490241
2019-05-14 18:30:00,214.5807844,180.9760455,512.9997801
2019-05-14 18:45:00,214.5807844,178.6490214,396.6782755
2019-05-14 19:00:00,220.0870968,177.9191843,283.1679456
2019-05-14 19:15:00,219.3403632,177.857435,143.4994769
2019-05-14 19:30:00,220.0870968,178.3039883,616.9393074
2019-05-14 19:45:00,220.0870968,177.1028143,186.0567417
2019-05-14 20:00:00,215.2530801,175.2138119,541.195054
2019-05-14 20:15:00,214.3753011,173.1849663,188.1914292
2019-05-14 20:30:00,215.2530801,171.2243813,36.55246904
2019-05-14 20:45:00,215.2530801,169.4260551,80.77222926
2019-05-14 21:00:00,212.3194281,171.7003654,176.2185105
2019-05-14 21:15:00,211.0567718,173.0842362,388.4825731
2019-05-14 21:30:00,212.3194281,170.7245808,107.9059845
2019-05-14 21:45:00,212.3194281,170.1756283,108.1273181
2019-05-14 22:00:00,211.0418356,174.0227619,490.0811809
2019-05-14 22:15:00,211.0418356,170.2278289,450.1581894
2019-05-14 22:30:00,211.0418356,173.5107567,166.1130937
2019-05-14 22:45:00,211.0418356,185.9222636,305.1204561
2019-05-14 23:00:00,250.8918223,198.9988167,632.5352956
2019-05-14 23:15:00,249.1183618,201.7918018,264.4747967
2019-05-14 23:30:00,250.8918223,204.8103846,392.9390422
2019-05-14 23:45:00,250.8918223,209.5771594,289.0404531
2019-05-15 00:00:00,274.9499178,216.8059101,447.8235841
2019-05-15 00:15:00,274.9499178,227.7810849,390.3021532
2019-05-15 00:30:00,272.4214487,226.3897288,96.87582661
2019-05-15 00:45:00,272.4214487,234.8984671,117.3949019
2019-05-15 01:00:00,319.3691598,244.6165192,304.1785138
2019-05-15 01:15:00,316.7244174,261.9749164,63.84525339
2019-05-15 01:30:00,319.3691598,275.8280083,637.2220467
2019-05-15 01:45:00,319.3691598,303.9473298,789.1885442
2019-05-15 02:00:00,390.8484231,327.1124608,646.3861036
2019-05-15 02:15:00,390.8484231,338.4582767,501.1223472
2019-05-15 02:30:00,390.1287884,371.0448463,624.4635049
2019-05-15 02:45:00,390.8484231,385.2195793,531.8949169
2019-05-15 03:00:00,480.0589252,404.4228684,737.4940153
2019-05-15 03:15:00,482.0733405,412.7962606,561.5863787
2019-05-15 03:30:00,480.0589252,422.4946983,504.7917668
2019-05-15 03:45:00,482.0733405,412.5804012,771.7257181
2019-05-15 04:00:00,437.9351806,412.2948883,234.1792968
2019-05-15 04:15:00,437.9351806,394.1059707,711.4792079
2019-05-15 04:30:00,437.9351806,388.2040333,248.8854367
2019-05-15 04:45:00,437.9351806,375.3060429,742.3178086
2019-05-15 05:00:00,397.3352044,358.3286353,622.4031964
2019-05-15 05:15:00,397.3352044,344.3610327,621.6716472
2019-05-15 05:30:00,397.3352044,333.935955,568.6778006
2019-05-15 05:45:00,397.5664931,328.4315515,667.3308582
2019-05-15 06:00:00,387.4098729,323.7468498,300.7743106
2019-05-15 06:15:00,387.4098729,331.2706172,806.2671151
2019-05-15 06:30:00,387.1023732,312.1937891,381.1643842
2019-05-15 06:45:00,387.1023732,310.3563787,678.9236076
2019-05-15 07:00:00,349.4221493,303.7502929,333.0767868
2019-05-15 07:15:00,349.4221493,298.7237577,575.574563
2019-05-15 07:30:00,349.4221493,300.500562,650.4125003
2019-05-15 07:45:00,349.4221493,283.6889628,806.6050654
2019-05-15 08:00:00,339.8790433,277.0706602,311.5761667
2019-05-15 08:15:00,339.8790433,275.2720222,255.1250958
2019-05-15 08:30:00,339.5371599,271.4451063,664.0598447
2019-05-15 08:45:00,339.5371599,264.38059,356.9961295
2019-05-15 09:00:00,315.5800421,252.8650371,412.7238352
2019-05-15 09:15:00,315.7078062,242.0079496,334.7258507
2019-05-15 09:30:00,315.5800421,240.696042,372.095667
2019-05-15 09:45:00,315.5800421,240.4680527,45.52394494
2019-05-15 10:00:00,312.0045206,242.5428131,453.4288592
2019-05-15 10:15:00,311.6993923,243.1551514,303.5049071
2019-05-15 10:30:00,311.6993923,243.4713986,245.834868
2019-05-15 10:45:00,311.6993923,240.9133187,159.8682953
2019-05-15 11:00:00,318.5700876,239.1932959,105.529823
2019-05-15 11:15:00,318.0442073,238.3686365,427.7883786
2019-05-15 11:30:00,318.0442073,240.0033928,461.9218594
2019-05-15 11:45:00,318.0442073,244.3966502,327.6576076
2019-05-15 12:00:00,340.980933,260.6813425,690.7422957
2019-05-15 12:15:00,340.980933,258.3448267,461.8390302
2019-05-15 12:30:00,340.0221037,271.9781041,631.7196682
2019-05-15 12:45:00,340.0221037,290.1097647,686.9337182
2019-05-15 13:00:00,389.6816092,297.3495511,54.07971717
2019-05-15 13:15:00,386.7578847,302.681564,682.6663828
2019-05-15 13:30:00,386.7578847,311.6905073,620.1248528
2019-05-15 13:45:00,386.7578847,322.673132,354.7429621
2019-05-15 14:00:00,380.7601113,317.4147166,136.4289192
2019-05-15 14:15:00,383.990884,301.2645837,531.6915947
2019-05-15 14:30:00,383.990884,287.4703409,300.7872345
2019-05-15 14:45:00,380.7601113,289.1011272,48.46004113
2019-05-15 15:00:00,366.1746851,303.6716827,225.8118797
2019-05-15 15:15:00,366.1746851,308.8483832,154.4141883
2019-05-15 15:30:00,368.7031429,295.3059562,198.3780555
2019-05-15 15:45:00,366.1746851,293.5894458,643.7665535
2019-05-15 16:00:00,333.0213721,291.2557882,20.03104288
2019-05-15 16:15:00,333.0213721,274.3608813,351.3088328
2019-05-15 16:30:00,333.0213721,250.9528834,261.5619628
2019-05-15 16:45:00,333.0213721,241.5921855,0
2019-05-15 17:00:00,264.642784,221.0847982,222.2544783
2019-05-15 17:15:00,264.642784,203.9601106,394.4560494
2019-05-15 17:30:00,264.642784,198.2665278,744.5065087
2019-05-15 17:45:00,264.642784,195.3342241,329.6793607
2019-05-15 18:00:00,241.619201,194.6494161,335.0814791
2019-05-15 18:15:00,242.1524445,187.0149482,353.1179543
2019-05-15 18:30:00,242.1524445,199.9406089,269.8239252
2019-05-15 18:45:00,242.1524445,193.4664148,362.2259786
2019-05-15 19:00:00,226.1424752,186.7196767,528.6242717
2019-05-15 19:15:00,226.9269192,177.5370691,240.4565001
2019-05-15 19:30:00,226.9269192,177.6478059,320.9145126
2019-05-15 19:45:00,226.9269192,175.3932308,245.6564213
2019-05-15 20:00:00,227.1535425,175.7446243,117.4089746
2019-05-15 20:15:00,227.1535425,175.3512459,80.52842855
2019-05-15 20:30:00,227.1535425,165.8354852,701.9644195
2019-05-15 20:45:00,227.1535425,173.0887673,610.3721664
2019-05-15 21:00:00,233.710013,180.7034876,312.4631915
2019-05-15 21:15:00,233.710013,172.0437298,715.5670789
2019-05-15 21:30:00,233.710013,172.1876433,309.9520815
2019-05-15 21:45:00,232.3230301,184.0542198,703.9359353
2019-05-15 22:00:00,254.0654114,203.8754508,585.3221042
2019-05-15 22:15:00,254.0654114,205.7135888,447.794743
2019-05-15 22:30:00,254.0654114,220.1805597,741.2274765
2019-05-15 22:45:00,254.0654114,234.5130139,170.1986719
2019-05-15 23:00:00,305.7094106,257.8147041,623.3642535
2019-05-15 23:15:00,305.6381073,261.7163553,264.4606299
2019-05-15 23:30:00,305.7094106,254.3977106,30.76281803
2019-05-15 23:45:00,305.6381073,254.0783129,426.4454721
2019-05-16 00:00:00,329.2744652,271.6147338,428.2141726
2019-05-16 00:15:00,329.2744652,266.6836366,334.9278654
2019-05-16 00:30:00,329.2744652,281.1330911,513.2844627
2019-05-16 00:45:00,329.2744652,300.6052104,560.7239346
2019-05-16 01:00:00,371.6686814,313.5963434,521.9740517
2019-05-16 01:15:00,371.1059933,315.2173444,547.1543776
2019-05-16 01:30:00,371.6686814,324.9352179,317.1705694
2019-05-16 01:45:00,371.6686814,327.7142779,212.1726257
2019-05-16 02:00:00,396.4647748,342.6516707,415.8305151
2019-05-16 02:15:00,396.03989,355.615437,383.9230626
2019-05-16 02:30:00,396.4647748,362.5599087,123.9946637
2019-05-16 02:45:00,396.4647748,375.1451162,553.6038046
2019-05-16 03:00:00,415.070882,374.9854305,532.1385487
2019-05-16 03:15:00,415.070882,376.5144764,145.5069441
2019-05-16 03:30:00,415.070882,377.2879417,536.8538179
2019-05-16 03:45:00,415.070882,377.5224298,721.7797935
2019-05-16 04:00:00,389.2534392,362.830414,466.5702593
2019-05-16 04:15:00,389.2534392,343.8379732,219.7478428
2019-05-16 04:30:00,389.2534392,344.2524429,118.2151613
2019-05-16 04:45:00,389.2534392,340.5508263,630.4220013
2019-05-16 05:00:00,384.7353007,325.7669905,521.4240487
2019-05-16 05:15:00,384.7353007,315.5553968,376.7613538
2019-05-16 05:30:00,384.7638474,301.225943,417.3259942
2019-05-16 05:45:00,384.7353007,308.3585453,250.2823312
2019-05-16 06:00:00,337.8422784,285.8843253,416.2294321
2019-05-16 06:15:00,337.8422784,277.951785,622.7457688
2019-05-16 06:30:00,337.196472,257.8133839,546.7809836
2019-05-16 06:45:00,337.8422784,241.3433487,484.3989493
2019-05-16 07:00:00,290.4395716,230.5077754,656.1303269
2019-05-16 07:15:00,290.4395716,218.4630196,509.0490242
2019-05-16 07:30:00,291.476231,204.8125575,361.8923969
2019-05-16 07:45:00,291.476231,206.591743,250.8040798
2019-05-16 08:00:00,285.3821435,205.2247518,158.1092595
2019-05-16 08:15:00,284.8090502,205.918302,245.1276495
2019-05-16 08:30:00,285.3821435,216.9778814,236.1860422
2019-05-16 08:45:00,285.3821435,212.1942375,357.2127859
2019-05-16 09:00:00,280.8792481,207.1117039,26.37813695
2019-05-16 09:15:00,280.8792481,202.5880601,431.1351916
2019-05-16 09:30:00,280.8792481,201.3155704,343.6245183
2019-05-16 09:45:00,280.8792481,200.4515433,309.0331659
2019-05-16 10:00:00,264.9364624,186.7854515,567.096324
2019-05-16 10:15:00,264.9364624,180.1186318,84.14124332
2019-05-16 10:30:00,264.9364624,181.0062948,50.10641175
2019-05-16 10:45:00,263.1096297,182.1025813,414.8616245
2019-05-16 11:00:00,278.5113219,191.6067726,376.9292864
2019-05-16 11:15:00,279.9637437,195.33565,162.6632487
2019-05-16 11:30:00,279.9637437,190.2794785,577.0243233
2019-05-16 11:45:00,279.9637437,192.7277801,383.5479419
2019-05-16 12:00:00,294.0995775,200.1008969,639.7984079
2019-05-16 12:15:00,294.0995775,204.4277858,351.880276
2019-05-16 12:30:00,294.0995775,209.9972262,318.6601221
2019-05-16 12:45:00,294.0995775,219.2328531,525.7271937
2019-05-16 13:00:00,326.3568134,222.7092164,367.5562348
2019-05-16 13:15:00,326.3568134,236.8296058,513.2548923
2019-05-16 13:30:00,326.3568134,250.2511204,698.1904978
2019-05-16 13:45:00,326.3568134,255.2938866,525.8979309
2019-05-16 14:00:00,325.7027957,260.2577916,195.4649335
2019-05-16 14:15:00,325.7027957,241.337474,388.6311563
2019-05-16 14:30:00,326.682183,229.8765632,226.4346285
2019-05-16 14:45:00,325.7027957,211.7551723,630.0199011
2019-05-16 15:00:00,267.6766032,201.6684829,225.7337485
2019-05-16 15:15:00,267.6028527,186.0741583,314.9672085
2019-05-16 15:30:00,267.6028527,162.9598642,32.61045954
2019-05-16 15:45:00,267.6028527,156.7657892,110.8877501
2019-05-16 16:00:00,210.6370449,163.0202777,507.6972061
2019-05-16 16:15:00,210.6370449,139.5761063,459.69751
2019-05-16 16:30:00,209.8810111,145.4892837,456.2865608
2019-05-16 16:45:00,210.6370449,140.1315005,319.2960189
2019-05-16 17:00:00,200.6238882,136.7228947,69.88718558
2019-05-16 17:15:00,200.6238882,119.3467992,148.9993699
2019-05-16 17:30:00,200.6238882,123.0354366,144.6800871
2019-05-16 17:45:00,200.6238882,128.6288177,86.5163346
2019-05-16 18:00:00,190.6172541,132.2477078,307.5817307
2019-05-16 18:15:00,190.6172541,124.2385035,76.42788981
2019-05-16 18:30:00,190.6172541,120.337354,190.3513486
2019-05-16 18:45:00,190.6172541,118.675915,674.4080881
2019-05-16 19:00:00,163.2979121,117.8694732,61.24215847
2019-05-16 19:15:00,161.6355317,114.1519754,129.5096501
2019-05-16 19:30:00,163.2979121,118.0074109,137.053968
2019-05-16 19:45:00,163.2979121,127.2139427,462.9453696
2019-05-16 20:00:00,173.8472947,124.4446214,282.5493422
2019-05-16 20:15:00,173.8472947,128.2568077,596.2649476
2019-05-16 20:30:00,173.8472947,128.5049327,58.28251107
2019-05-16 20:45:00,172.4493578,130.0836419,219.7753883
2019-05-16 21:00:00,175.7915021,130.8939465,301.9339635
2019-05-16 21:15:00,175.7915021,129.1613819,455.5797394
2019-05-16 21:30:00,174.46315,131.1010938,141.8022186
2019-05-16 21:45:00,175.7915021,125.5724524,243.9733345
2019-05-16 22:00:00,169.0246702,127.2173105,527.9193568
2019-05-16 22:15:00,166.7426249,120.7564537,270.7127105
2019-05-16 22:30:00,169.0246702,124.2374101,131.2100498
2019-05-16 22:45:00,169.0246702,131.1069834,83.43678328
2019-05-16 23:00:00,201.3889862,146.8420866,647.7517106
2019-05-16 23:15:00,201.3889862,154.6037559,245.5661149
2019-05-16 23:30:00,201.3889862,147.0801818,159.255739
2019-05-16 23:45:00,201.3889862,160.9505789,161.2140583
2019-05-17 00:00:00,201.2421873,161.2802288,494.35846
2019-05-17 00:15:00,201.2421873,152.886626,436.8861488
2019-05-17 00:30:00,201.2421873,156.9330791,121.9769486
2019-05-17 00:45:00,201.2421873,146.5800964,176.4870239
2019-05-17 01:00:00,208.6930344,158.5632713,440.0007925
2019-05-17 01:15:00,208.6930344,163.8098089,345.8563475
2019-05-17 01:30:00,208.6930344,176.3065605,187.7408572
2019-05-17 01:45:00,208.6930344,193.4445922,656.4144388
2019-05-17 02:00:00,279.6477757,208.9159096,334.2274355
2019-05-17 02:15:00,279.6477757,238.1867488,496.0526411
2019-05-17 02:30:00,279.6477757,268.379534,590.1526392
2019-05-17 02:45:00,277.9827338,280.4613167,638.7980083
2019-05-17 03:00:00,342.3330112,300.2076217,253.6323892
2019-05-17 03:15:00,342.3330112,312.5186588,622.5155245
2019-05-17 03:30:00,342.1330548,317.5382018,364.8162012
2019-05-17 03:45:00,342.3330112,309.488205,77.32289298
2019-05-17 04:00:00,300.6217793,286.5696081,358.8706632
2019-05-17 04:15:00,301.6105893,261.198231,584.605119
2019-05-17 04:30:00,301.6105893,269.8653507,253.6963996
2019-05-17 04:45:00,301.6105893,250.9573063,767.8046451
2019-05-17 05:00:00,292.4771147,249.0248701,205.2325469
2019-05-17 05:15:00,293.2907371,260.5903598,409.4532469
2019-05-17 05:30:00,292.4771147,244.070004,422.4453424
2019-05-17 05:45:00,293.2907371,223.5759522,758.0732148
2019-05-17 06:00:00,292.6967524,220.2883014,229.967388
2019-05-17 06:15:00,292.6967524,235.4763296,591.7428725
2019-05-17 06:30:00,292.6967524,229.1451486,404.6179178
2019-05-17 06:45:00,292.6967524,227.2124338,383.9268582
2019-05-17 07:00:00,274.1996923,243.5935944,317.1616016
2019-05-17 07:15:00,274.8570242,235.9535443,219.5764517
2019-05-17 07:30:00,274.8570242,193.0033338,463.9218423
2019-05-17 07:45:00,274.8570242,178.4337968,516.5658154
2019-05-17 08:00:00,226.7147216,178.957263,244.7983271
2019-05-17 08:15:00,226.7147216,161.0946864,375.2293387
2019-05-17 08:30:00,226.7147216,164.0938022,100.1174288
2019-05-17 08:45:00,226.7147216,165.5950801,190.1502848
2019-05-17 09:00:00,225.6991316,166.2368616,292.2984332
2019-05-17 09:15:00,225.6991316,165.0625555,152.0182539
2019-05-17 09:30:00,225.6991316,162.2445334,366.4913308
2019-05-17 09:45:00,225.6991316,161.1481452,482.7041326
2019-05-17 10:00:00,234.1909149,162.2293006,17.15395027
2019-05-17 10:15:00,234.1909149,165.3955392,78.074732
2019-05-17 10:30:00,234.1909149,169.02728,71.52066
2019-05-17 10:45:00,234.1909149,167.365576,482.824828
2019-05-17 11:00:00,233.7553559,167.9698697,140.010829
2019-05-17 11:15:00,233.7553559,165.4032417,26.27208712
2019-05-17 11:30:00,233.7553559,147.0572819,131.8503207
2019-05-17 11:45:00,233.7553559,128.4623274,39.45408561
2019-05-17 12:00:00,226.9506481,134.1452291,279.0706869
2019-05-17 12:15:00,226.9506481,146.2439675,324.6370438
2019-05-17 12:30:00,226.9506481,143.1712384,304.9115193
2019-05-17 12:45:00,226.9506481,161.7119703,398.2323818
2019-05-17 13:00:00,242.5458928,157.8086745,662.6826033
2019-05-17 13:15:00,241.7849898,140.3923881,171.480066
2019-05-17 13:30:00,241.7849898,132.5017827,291.0138881
2019-05-17 13:45:00,241.7849898,123.4187037,455.1585882
2019-05-17 14:00:00,204.1686045,117.2064141,43.36853898
2019-05-17 14:15:00,204.1686045,114.5343382,70.36571053
2019-05-17 14:30:00,203.1875673,120.7891521,191.6236582
2019-05-17 14:45:00,204.1686045,112.3227287,290.103702
2019-05-17 15:00:00,184.7237124,105.2438313,309.3297486
2019-05-17 15:15:00,184.7237124,107.6293382,320.4736725
2019-05-17 15:30:00,184.7237124,109.867419,244.0554923
2019-05-17 15:45:00,184.7237124,116.4023293,523.4008713
2019-05-17 16:00:00,178.8034657,114.0830422,158.5897384
2019-05-17 16:15:00,178.7492304,115.0264081,140.8688975
2019-05-17 16:30:00,178.7492304,114.4260508,631.6433633
2019-05-17 16:45:00,178.8034657,118.1284971,180.5352186
2019-05-17 17:00:00,164.2919348,116.6271937,471.929598
2019-05-17 17:15:00,164.568869,107.8384486,208.9277032
2019-05-17 17:30:00,164.568869,110.7016103,223.3365103
2019-05-17 17:45:00,164.568869,108.0478081,10.5002988
2019-05-17 18:00:00,154.2063821,110.5996846,453.4306026
2019-05-17 18:15:00,154.2063821,103.8957164,91.209343
