DateTime,RealPower
2015-01-25 13:00:00,98.091
2015-01-25 13:15:00,90.832
2015-01-25 13:30:00,85.277
2015-01-25 13:45:00,92.135
2015-01-25 14:00:00,53.692
2015-01-25 14:15:00,44.34
2015-01-25 14:30:00,47.553
2015-01-25 14:45:00,45.354
2015-01-25 15:00:00,43.038
2015-01-25 15:15:00,33.066
2015-01-25 15:30:00,20.305
2015-01-25 15:45:00,14.016
2015-01-25 16:00:00,10.295
2015-01-25 16:15:00,6.618
2015-01-25 16:30:00,2.88
2015-01-25 16:45:00,0.3959999999999999
2015-01-25 17:00:00,-0.264
2015-01-25 17:15:00,-0.409
2015-01-25 17:30:00,-0.144
2015-01-25 17:45:00,0.0
2015-01-25 18:00:00,0.003
2015-01-25 18:15:00,0.009
2015-01-25 18:30:00,0.01
2015-01-25 18:45:00,0.009
2015-01-25 19:00:00,0.01
2015-01-25 19:15:00,0.01
2015-01-25 19:30:00,0.011
2015-01-25 19:45:00,0.008
2015-01-25 20:00:00,0.01
2015-01-25 20:15:00,0.01
2015-01-25 20:30:00,0.009
2015-01-25 20:45:00,0.012
2015-01-25 21:00:00,0.011
2015-01-25 21:15:00,0.011
2015-01-25 21:30:00,0.009
2015-01-25 21:45:00,0.011
2015-01-25 22:00:00,0.009
2015-01-25 22:15:00,0.01
2015-01-25 22:30:00,0.007
2015-01-25 22:45:00,0.008
2015-01-25 23:00:00,0.01
2015-01-25 23:15:00,0.014
2015-01-25 23:30:00,0.011
2015-01-25 23:45:00,0.009
2015-01-26 00:00:00,0.01
2015-01-26 00:15:00,0.008
2015-01-26 00:30:00,0.002
2015-01-26 00:45:00,0.005
2015-01-26 01:00:00,0.004
2015-01-26 01:15:00,0.001
2015-01-26 01:30:00,0.001
2015-01-26 01:45:00,0.001
2015-01-26 02:00:00,0.001
2015-01-26 02:15:00,0.0
2015-01-26 02:30:00,0.002
2015-01-26 02:45:00,0.002
2015-01-26 03:00:00,0.001
2015-01-26 03:15:00,0.002
2015-01-26 03:30:00,0.002
2015-01-26 03:45:00,0.0
2015-01-26 04:00:00,0.001
2015-01-26 04:15:00,0.002
2015-01-26 04:30:00,0.0
2015-01-26 04:45:00,0.001
2015-01-26 05:00:00,0.004
2015-01-26 05:15:00,0.002
2015-01-26 05:30:00,0.0
2015-01-26 05:45:00,0.002
2015-01-26 06:00:00,0.001
2015-01-26 06:15:00,0.002
2015-01-26 06:30:00,0.001
2015-01-26 06:45:00,-0.0349999999999999
2015-01-26 07:00:00,-0.17
2015-01-26 07:15:00,0.7150000000000001
2015-01-26 07:30:00,2.4530000000000003
2015-01-26 07:45:00,5.237
2015-01-26 08:00:00,8.859
2015-01-26 08:15:00,15.127
2015-01-26 08:30:00,20.143
2015-01-26 08:45:00,26.448
2015-01-26 09:00:00,20.808
2015-01-26 09:15:00,18.971
2015-01-26 09:30:00,15.578
2015-01-26 09:45:00,9.009
2015-01-26 10:00:00,13.694
2015-01-26 10:15:00,32.024
2015-01-26 10:30:00,43.508
2015-01-26 10:45:00,39.401
2015-01-26 11:00:00,31.662
2015-01-26 11:15:00,33.702
2015-01-26 11:30:00,43.236
2015-01-26 11:45:00,37.653
2015-01-26 12:00:00,29.172
2015-01-26 12:15:00,36.347
2015-01-26 12:30:00,46.855
2015-01-26 12:45:00,34.489999999999995
2015-01-26 13:00:00,19.822
2015-01-26 13:15:00,22.858
2015-01-26 13:30:00,18.651
2015-01-26 13:45:00,14.79
2015-01-26 14:00:00,17.339
2015-01-26 14:15:00,38.907
2015-01-26 14:30:00,39.063
2015-01-26 14:45:00,40.413
2015-01-26 15:00:00,41.863
2015-01-26 15:15:00,41.703
2015-01-26 15:30:00,22.495
2015-01-26 15:45:00,12.010000000000002
2015-01-26 16:00:00,6.97
2015-01-26 16:15:00,5.567
2015-01-26 16:30:00,11.989
2015-01-26 16:45:00,9.191
2015-01-26 17:00:00,0.484
2015-01-26 17:15:00,-0.429
2015-01-26 17:30:00,-0.399
2015-01-26 17:45:00,-0.003
2015-01-26 18:00:00,-0.004
2015-01-26 18:15:00,-0.005
2015-01-26 18:30:00,-0.003
2015-01-26 18:45:00,-0.003
2015-01-26 19:00:00,-0.003
2015-01-26 19:15:00,-0.001
2015-01-26 19:30:00,-0.001
2015-01-26 19:45:00,-0.003
2015-01-26 20:00:00,-0.008
2015-01-26 20:15:00,-0.004
2015-01-26 20:30:00,-0.005
2015-01-26 20:45:00,-0.002
2015-01-26 21:00:00,-0.002
2015-01-26 21:15:00,-0.005
2015-01-26 21:30:00,-0.005
2015-01-26 21:45:00,-0.007
2015-01-26 22:00:00,-0.006
2015-01-26 22:15:00,-0.004
2015-01-26 22:30:00,-0.003
2015-01-26 22:45:00,-0.001
2015-01-26 23:00:00,-0.003
